item_type,branch_id,item_principal,item_division,item_code,item_purchase_code,supp_item_code,item_category,item_desciption,item_uom,item_brand_make,item_price,item_discount,item_cost_price,item_selling_price,margin_percent,item_hsn,item_dept_purchase,item_max_qty
2,"1,2,3",1,294,STHT60506-8B,STHT60506-8B,STHT60506-8B,709,"FIX BAR SCREWDRIVER, 4 x 200mm",2,12,63,45,34.65,56.7,0,180,1,1
2,"1,2,3",1,294,STHT60507-8B,STHT60507-8B,STHT60507-8B,709,"FIX BAR SCREWDRIVER, 5 x 75mm",2,12,65,45,35.75,58.5,0,180,1,1
2,"1,2,3",1,294,STHT60508-8B,STHT60508-8B,STHT60508-8B,709,"FIX BAR SCREWDRIVER, 5 x 150mm ",2,12,73,45,40.15,65.7,0,180,1,1
2,"1,2,3",1,294,STHT60509-8B,STHT60509-8B,STHT60509-8B,709,"FIX BAR SCREWDRIVER, 6 X 75mm",2,12,68,45,37.4,61.2,0,180,1,1
2,"1,2,3",1,294,STHT60510-8B,STHT60510-8B,STHT60510-8B,709,"FIX BAR SCREWDRIVER, FLAT 6 X 100MM",2,12,68,45,37.4,61.2,0,180,1,1
2,"1,2,3",1,294,STHT60511-8B,STHT60511-8B,STHT60511-8B,709,"FIX BAR SCREWDRIVER, FLAT 6 X 125MM",2,12,69,45,37.95,62.1,0,180,1,1
2,"1,2,3",1,294,STHT60512-8B,STHT60512-8B,STHT60512-8B,709,"FIX BAR SCREWDRIVER, FLAT 6 X 150MM",2,12,83,45,45.65,74.7,0,180,1,1
2,"1,2,3",1,294,STHT60513-8B,STHT60513-8B,STHT60513-8B,709,"FIX BAR SCREWDRIVER, FLAT 6 X 200MM ",2,12,88,45,48.4,79.2,0,180,1,1
2,"1,2,3",1,294,STHT60514-8B,STHT60514-8B,STHT60514-8B,709,"FIX BAR SCREWDRIVER, FLAT 6 X 250MM ",2,12,94,45,51.7,84.6,0,180,1,1
2,"1,2,3",1,294,STHT60515-8B,STHT60515-8B,STHT60515-8B,709,"FIX BAR SCREWDRIVER, FLAT 8 X 125MM",2,12,114,45,62.7,102.6,0,180,1,1
2,"1,2,3",1,294,STHT60516-8B,STHT60516-8B,STHT60516-8B,709,"FIX BAR SCREWDRIVER, FLAT 8 X 150MM",2,12,116,45,63.8,104.4,0,180,1,1
2,"1,2,3",1,294,STHT60517-8B,STHT60517-8B,STHT60517-8B,709,"FIX BAR SCREWDRIVER, FLAT 8 X 175MM",2,12,124,45,68.2,111.6,0,180,1,1
2,"1,2,3",1,294,STHT60518-8B,STHT60518-8B,STHT60518-8B,709,"FIX BAR SCREWDRIVER, FLAT 8 X 200MM ",2,12,126,45,69.3,113.4,0,180,1,1
2,"1,2,3",1,294,STHT60519-8B,STHT60519-8B,STHT60519-8B,709,"FIX BAR SCREWDRIVER, FLAT 8 X 250MM",2,12,138,45,75.9,124.2,0,180,1,1
2,"1,2,3",1,294,STHT60520-8B,STHT60520-8B,STHT60520-8B,709,"FIX BAR SCREWDRIVER, FLAT 8 X 300MM ",2,12,143,45,78.65,128.7,0,180,1,1
2,"1,2,3",1,294,STHT60521-8B,STHT60521-8B,STHT60521-8B,709,"FIX BAR SCREWDRIVER, FLAT 10 X 200MM",2,12,210,45,115.5,189,0,180,1,1
2,"1,2,3",1,294,STHT60522-8B,STHT60522-8B,STHT60522-8B,709,"FIX BAR SCREWDRIVER, FLAT 10 X 250MM",2,12,218,45,119.9,196.2,0,180,1,1
2,"1,2,3",1,294,STHT60523-8B,STHT60523-8B,STHT60523-8B,709,"FIX BAR SCREWDRIVER, FLAT 10 X 300MM",2,12,238,45,130.9,214.2,0,180,1,1
2,"1,2,3",1,294,STHT60524-8B,STHT60524-8B,STHT60524-8B,709,"FIX BAR SCREWDRIVER, FLAT 10 X 400MM",2,12,261,45,143.55,234.9,0,180,1,1
2,"1,2,3",1,294,STHT60525-8B,STHT60525-8B,STHT60525-8B,709,"FIX BAR SCREWDRIVER, FLAT 10 X 450MM",2,12,275,45,151.25,247.5,0,180,1,1
2,"1,2,3",1,294,STHT60526-8B,STHT60526-8B,STHT60526-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 4 x 150mm",2,12,71,45,39.05,63.9,0,180,1,1
2,"1,2,3",1,294,STHT60527-8B,STHT60527-8B,STHT60527-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 4 x 200mm",2,12,68,45,37.4,61.2,0,180,1,1
2,"1,2,3",1,294,STHT60528-8B,STHT60528-8B,STHT60528-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 5 X 100MM",2,12,69,45,37.95,62.1,0,180,1,1
2,"1,2,3",1,294,STHT60529-8B,STHT60529-8B,STHT60529-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 5 X 125MM",2,12,70,45,38.5,63,0,180,1,1
2,"1,2,3",1,294,STHT60530-8B,STHT60530-8B,STHT60530-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 5 X 150MM",2,12,78,45,42.9,70.2,0,180,1,1
2,"1,2,3",1,294,STHT60531-8B,STHT60531-8B,STHT60531-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 5 X 200MM ",2,12,88,45,48.4,79.2,0,180,1,1
2,"1,2,3",1,294,STHT60532-8B,STHT60532-8B,STHT60532-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 5 X 250MM ",2,12,89,45,48.95,80.1,0,180,1,1
2,"1,2,3",1,294,STHT60533-8B,STHT60533-8B,STHT60533-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 5 X 300MM ",2,12,90,45,49.5,81,0,180,1,1
2,"1,2,3",1,294,STHT60534-8B,STHT60534-8B,STHT60534-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 6 X 150MM",2,12,88,45,48.4,79.2,0,180,1,1
2,"1,2,3",1,294,STHT60535-8B,STHT60535-8B,STHT60535-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 6 X 200MM ",2,12,92,45,50.6,82.8,0,180,1,1
2,"1,2,3",1,294,STHT60536-8B,STHT60536-8B,STHT60536-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 6 X 250MM ",2,12,104,45,57.2,93.6,0,180,1,1
2,"1,2,3",1,294,STHT60537-8B,STHT60537-8B,STHT60537-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 8 X 200MM ",2,12,143,45,78.65,128.7,0,180,1,1
2,"1,2,3",1,294,STHT60538-8B,STHT60538-8B,STHT60538-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 8 X 300MM ",2,12,167,45,91.85,150.3,0,180,1,1
2,"1,2,3",1,294,STHT60539-8B,STHT60539-8B,STHT60539-8B,709,"FIX BAR SCREWDRIVER W SLEEVE, 10 X 250MM",2,12,242,45,133.1,217.8,0,180,1,1
2,"1,2,3",1,294,STHT60540-8B,STHT60540-8B,STHT60540-8B,709," SCREWDRIVER, PHILLIPS #0 X 50MM",2,12,49,45,26.95,44.1,0,180,1,1
2,"1,2,3",1,294,STHT60541-8B,STHT60541-8B,STHT60541-8B,709," SCREWDRIVER, PHILLIPS #0 X 100MM",2,12,57,45,31.35,51.3,0,180,1,1
2,"1,2,3",1,294,STHT60542-8B,STHT60542-8B,STHT60542-8B,709," SCREWDRIVER, PHILLIPS #0 X 150MM",2,12,65,45,35.75,58.5,0,180,1,1
2,"1,2,3",1,294,STHT60543-8B,STHT60543-8B,STHT60543-8B,709," SCREWDRIVER, PHILLIPS #1 X 75MM",2,12,67,45,36.85,60.3,0,180,1,1
2,"1,2,3",1,294,STHT60544-8B,STHT60544-8B,STHT60544-8B,709," SCREWDRIVER, PHILLIPS #1 X 100MM",2,12,70,45,38.5,63,0,180,1,1
2,"1,2,3",1,294,STHT60545-8B,STHT60545-8B,STHT60545-8B,709," SCREWDRIVER, PHILLIPS #1 X 150MM",2,12,76,45,41.8,68.4,0,180,1,1
2,"1,2,3",1,294,STHT60546-8B,STHT60546-8B,STHT60546-8B,709," SCREWDRIVER, PHILLIPS #1 X 200MM",2,12,81,45,44.55,72.9,0,180,1,1
2,"1,2,3",1,294,STHT60547-8B,STHT60547-8B,STHT60547-8B,709," SCREWDRIVER, PHILLIPS #2 X 100MM",2,12,105,45,57.75,94.5,0,180,1,1
2,"1,2,3",1,294,STHT60548-8B,STHT60548-8B,STHT60548-8B,709," SCREWDRIVER, PHILLIPS #2 X 150MM",2,12,108,45,59.4,97.2,0,180,1,1
2,"1,2,3",1,294,STHT60549-8B,STHT60549-8B,STHT60549-8B,709," SCREWDRIVER, PHILLIPS #2 X 200MM",2,12,113,45,62.15,101.7,0,180,1,1
2,"1,2,3",1,294,STHT60550-8B,STHT60550-8B,STHT60550-8B,709," SCREWDRIVER, PHILLIPS #2 X 250MM",2,12,115,45,63.25,103.5,0,181,1,1
2,"1,2,3",1,294,STHT60551-8B,STHT60551-8B,STHT60551-8B,709," SCREWDRIVER, PHILLIPS #2 X 300MM",2,12,122,45,67.1,109.8,0,181,1,1
2,"1,2,3",1,294,STHT60552-8B,STHT60552-8B,STHT60552-8B,709," SCREWDRIVER, PHILLIPS #3 X 150MM",2,12,145,45,79.75,130.5,0,181,1,1
2,"1,2,3",1,294,STHT60553-8B,STHT60553-8B,STHT60553-8B,709," SCREWDRIVER, PHILLIPS #3 X 200MM",2,12,149,45,81.95,134.1,0,181,1,1
2,"1,2,3",1,294,STHT60554-8B,STHT60554-8B,STHT60554-8B,709," SCREWDRIVER, PHILLIPS #3 X 250MM",2,12,162,45,89.1,145.8,0,181,1,1
2,"1,2,3",1,294,STHT60555-8B,STHT60555-8B,STHT60555-8B,709," SCREWDRIVER, PHILLIPS #3 X 300MM",2,12,172,45,94.6,154.8,0,181,1,1
2,"1,2,3",1,294,STHT60563-8B,STHT60563-8B,STHT60563-8B,709,PHILLIPS #2 X FLAT 6.0MM X 30MM  (STUBBY),2,12,99,45,54.45,89.1,0,181,1,1
2,"1,2,3",1,294,STHT60556-8B,STHT60556-8B,STHT60556-8B,709,PHILLIPS #1 X FLAT 5.0MM X 75MM,2,12,85,45,46.75,76.5,0,181,1,1
2,"1,2,3",1,294,STHT60557-8B,STHT60557-8B,STHT60557-8B,709,PHILLIPS #1 X PHILLIPS #0 X 200MM,2,12,105,45,57.75,94.5,0,181,1,1
2,"1,2,3",1,294,STHT60558-8B,STHT60558-8B,STHT60558-8B,709,PHILLIPS #2 X PHILLIPS #1 X 200MM,2,12,133,45,73.15,119.7,0,181,1,1
2,"1,2,3",1,294,STHT60559-8B,STHT60559-8B,STHT60559-8B,709,PHILLIPS #2 X FLAT 6.0MM X 200MM,2,12,97,45,53.35,87.3,0,181,1,1
2,"1,2,3",1,294,STHT60560-8B,STHT60560-8B,STHT60560-8B,709,PHILLIPS #2 X FLAT 6 X 250MM W SLEEVE,2,12,120,45,66,108,0,181,1,1
2,"1,2,3",1,294,STHT60561-8B,STHT60561-8B,STHT60561-8B,709,PHILLIPS #2 X FLAT 6 X 100MM W SLEEVE,2,12,101,45,55.55,90.9,0,181,1,1
2,"1,2,3",1,294,STHT60562-8B,STHT60562-8B,STHT60562-8B,709,PHILLIPS #2 X FLAT 6 X 140MM W SLEEVE,2,12,104,45,57.2,93.6,0,181,1,1
2,"1,2,3",1,294,STHT60564-8B,STHT60564-8B,STHT60564-8B,709,PHILLIPS #0 X FLAT 3.5MM X 55MM,2,12,68,45,37.4,61.2,0,181,1,1
2,"1,2,3",1,294,STHT60565-8B,STHT60565-8B,STHT60565-8B,709,PHILLIPS #3 X PHILLIPS #2 X 200MM,2,12,189,45,103.95,170.1,0,181,1,1
2,"1,2,3",1,294,STHT60566-8B,STHT60566-8B,STHT60566-8B,709,PHILLIPS #3 X FLAT 8.0MM X 140MM,2,12,167,45,91.85,150.3,0,181,1,1
2,"1,2,3",1,294,STHT60567-8B,STHT60567-8B,STHT60567-8B,709,PHILLIPS #2 X FLAT 6.0MM X 250MM,2,12,113,45,62.15,101.7,0,181,1,1
2,"1,2,3",1,294,STHT60568-8B,STHT60568-8B,STHT60568-8B,709,PHILLIPS #2 X FLAT 6.0MM X 100MM,2,12,92,45,50.6,82.8,0,181,1,1
2,"1,2,3",1,294,STHT60569-8B,STHT60569-8B,STHT60569-8B,709,PHILLIPS #2 X FLAT 6.0MM X 140MM ,2,12,96,45,52.8,86.4,0,181,1,1
2,"1,2,3",1,294,STHT60570-8B,STHT60570-8B,STHT60570-8B,709, Striking Screwdriver 8 X 210,2,12,157,45,86.35,141.3,0,181,1,1
2,"1,2,3",1,294,STHT60571-8B,STHT60571-8B,STHT60571-8B,709, Striking Screwdriver 8 X 260,2,12,161,45,88.55,144.9,0,181,1,1
2,"1,2,3",1,294,66-137,66-137,66-137,783,DIGITAL DETECTION SCREWDRIVER,2,12,188,45,103.4,169.2,0,181,1,1
2,"1,2,3",1,294,66-119-S,66-119-S,66-119-S,783,LINESMAN TESTER 3MM - 130 MM (HANG TAG),2,12,69,45,37.95,62.1,0,181,1,1
2,"1,2,3",1,294,66-120-S,66-120-S,66-120-S,783,LINESMAN TESTER 5MM - 200 MM,2,12,91,45,50.05,81.9,0,181,1,1
2,"1,2,3",1,294,STMT66191,STMT66191,STMT66191,783,LINESMAN TESTER 3MM - 130 MM (RETAIL POUCH),2,12,65,45,35.75,58.5,0,179,1,1
2,"1,2,3",1,294,0-95-935,0-95-935,0-95-935,720,9PC TRIANGLE FOLDER HEX KEY SET MM,2,12,601,45,330.55,540.9,0,181,1,1
2,"1,2,3",1,294,STMT69213-8,STMT69213-8,STMT69213-8,720,HEX KEY RING SET 10 PC,2,12,335,45,184.25,301.5,0,177,1,1
2,"1,2,3",1,294,69-230,69-230,69-230,720,"HEX KEY SET-RING, 10PCS, IMPERIAL",2,12,344,45,189.2,309.6,0,177,1,1
2,"1,2,3",1,294,69-253,69-253,69-253,720,HEX KEY SET 10PC METRIC,2,12,422,45,232.1,379.8,0,177,1,1
2,"1,2,3",1,294,69-256,69-256,69-256,720,"HEX KEY SET, 9PCS, METRIC, L/ARM BALL",2,12,1020,45,561,918,0,177,1,1
2,"1,2,3",1,294,69-257,69-257,69-257,720,"HEX KEY SET, 12PCS, IMPERIAL, L/ARM",2,12,1147,45,630.85,1032.3,0,177,1,1
2,"1,2,3",1,294,STMT26000,STMT26000,STMT26000,720,"Hex Keyÿ - METRIC Box Set - 9 Pc (1.5,2,2.5,3,4,5,6,8,10)",2,12,247,45,135.85,222.3,0,177,1,1
2,"1,2,3",1,294,STMT26001,STMT26001,STMT26001,720,"Hex Keyÿ - inchesÿ Box Set - 10 Pc (1/6, 5/64, 3/32, 1/8, 5/32,3/16, 7/32, 1/4, 5/16 & 3/8)",2,12,257,45,141.35,231.3,0,177,1,1
2,"1,2,3",1,294,STHT69315-8,STHT69315-8,STHT69315-8,720,8PC Long Hex Key Set,2,12,830,45,456.5,747,0,177,1,1
2,"1,2,3",1,294,DWHT0-70263,DWHT0-70263,DWHT0-70263,719,FOLDING LOCKING HEX KEYS -  METRIC,2,32,1425,45,783.75,1282.5,0,177,1,1
2,"1,2,3",1,294,2-69-264,2-69-264,2-69-264,720,8 PIECE METRIC FOLDING HEX KEY SET,2,12,512,45,281.6,460.8,0,181,1,1
2,"1,2,3",1,294,2-69-265,2-69-265,2-69-265,720,9 PIECE SAE FOLDING HEX KEY SET,2,12,512,45,281.6,460.8,0,181,1,1
2,"1,2,3",1,294,94-163-23,94-163-23,94-163-23,720,12PCS. LONG BALL POINT HEX KEY,2,12,1706,45,938.3,1535.4,0,177,1,1
2,"1,2,3",1,294,94-158,94-158,94-158,720,9PCS. EXTRA LONG BALL POINT HEX,2,12,1677,45,922.35,1509.3,0,177,1,1
2,"1,2,3",1,294,STMT94162-8,STMT94162-8,STMT94162-8,720,9 PC LONG SPHERIC-HEAD HEX KEY SET,2,12,1489,45,818.95,1340.1,0,177,1,1
2,"1,2,3",1,294,STHT69312-8,STHT69312-8,STHT69312-8,720,8PC Long Spherical Hex Key Set,2,12,1015,45,558.25,913.5,0,177,1,1
2,"1,2,3",1,294,92-624,92-624,92-624,720,"8PC,LONG L-TYPE TAMPERPROOF TORX, HEXKEY",2,12,1466,45,806.3,1319.4,0,177,1,1
2,"1,2,3",1,294,STMT92625-8,STMT92625-8,STMT92625-8,720,9PC LONG TORX KEY SET (T10 TO T50),2,12,2002,45,1101.1,1801.8,0,177,1,1
2,"1,2,3",1,294,BDHT81593,BDHT81593,BDHT81593,720,8PCS HEXKEY SET,2,33,212,45,116.6,190.8,0,178,1,1
2,"1,2,3",1,294,94-080,94-080,94-080,721,LONG BALL END HEX KEY 2MM,2,12,108,45,59.4,97.2,0,177,1,1
2,"1,2,3",1,294,STMT94101-8,STMT94101-8,STMT94101-8,721,LONG BALL END HEX KEY 2.5MM,2,12,118,45,64.9,106.2,0,177,1,1
2,"1,2,3",1,294,STMT94102-8,STMT94102-8,STMT94102-8,721,LONG BALL END HEX KEY 3MM,2,12,108,45,59.4,97.2,0,177,1,1
2,"1,2,3",1,294,STMT94103-8,STMT94103-8,STMT94103-8,721,LONG BALL END HEX KEY 4MM,2,12,136,45,74.8,122.4,0,177,1,1
2,"1,2,3",1,294,STMT94104-8,STMT94104-8,STMT94104-8,721,LONG BALL END HEX KEY 5MM,2,12,162,45,89.1,145.8,0,177,1,1
2,"1,2,3",1,294,STMT94106-8,STMT94106-8,STMT94106-8,721,LONG BALL END HEX KEY 6MM,2,12,209,45,114.95,188.1,0,177,1,1
2,"1,2,3",1,294,STMT94108-8,STMT94108-8,STMT94108-8,721,LONG BALL END HEX KEY 8MM,2,12,268,45,147.4,241.2,0,177,1,1
2,"1,2,3",1,294,94-088,94-088,94-088,721,LONG BALL END HEX KEY 10MM,2,12,411,45,226.05,369.9,0,177,1,1
2,"1,2,3",1,294,94-149,94-149,94-149,721,LONG HEX KEY 12MM,2,12,372,45,204.6,334.8,0,177,1,1
2,"1,2,3",1,294,94-150,94-150,94-150,721,LONG HEX KEY 14MM,2,12,549,45,301.95,494.1,0,177,1,1
2,"1,2,3",1,294,94-151,94-151,94-151,721,LONG HEX KEY 16MM,2,12,731,45,402.05,657.9,0,177,1,1
2,"1,2,3",1,294,STHT69662-8,STHT69662-8,STHT69662-8,721,Ball head T-handle hex key  3mm 300mm,2,12,433,45,238.15,389.7,0,177,1,1
2,"1,2,3",1,294,STHT69663-8,STHT69663-8,STHT69663-8,721,Ball head T-handle hex key  4mm 300mm,2,12,474,45,260.7,426.6,0,177,1,1
2,"1,2,3",1,294,STHT69664-8,STHT69664-8,STHT69664-8,721,Ball head T-handle hex key  5mm 350mm,2,12,563,45,309.65,506.7,0,177,1,1
2,"1,2,3",1,294,STHT69665-8,STHT69665-8,STHT69665-8,721,Ball head T-handle hex key  6mm 350mm,2,12,722,45,397.1,649.8,0,177,1,1
2,"1,2,3",1,294,STHT69666-8,STHT69666-8,STHT69666-8,721,Ball head T-handle hex key  7mm 350mm,2,12,795,45,437.25,715.5,0,177,1,1
2,"1,2,3",1,294,STHT69667-8,STHT69667-8,STHT69667-8,721,Ball head T-handle hex key  8mm 350mm,2,12,906,45,498.3,815.4,0,177,1,1
2,"1,2,3",1,294,94-346,94-346,94-346,721,4.0MM 2-WAY T-HANDLE HEX KEY,2,12,409,45,224.95,368.1,0,177,1,1
2,"1,2,3",1,294,94-347,94-347,94-347,721,5.0MM 2-WAY T-HANDLE HEX KEY,2,12,450,45,247.5,405,0,177,1,1
2,"1,2,3",1,294,94-348,94-348,94-348,721,6.0MM 2-WAY T-HANDLE HEX KEY,2,12,607,45,333.85,546.3,0,177,1,1
2,"1,2,3",1,294,94-350,94-350,94-350,721,8.0MM 2-WAY T-HANDLE HEX KEY,2,12,647,45,355.85,582.3,0,177,1,1
2,"1,2,3",1,293,FMHT0-75469,FMHT0-75469,FMHT0-75469,695,FM MULTIUSE 6-IN-1 UNIVER,2,12,2722,45,1497.1,2449.8,0,175,1,1
2,"1,2,3",1,293,FMHT26001,FMHT26001,FMHT26001,695,21 functions multi-tool (Bike-Tool),2,12,1622,45,892.1,1459.8,0,390,1,1
2,"1,2,3",1,293,FMHT0-72414,FMHT0-72414,FMHT0-72414,695,16 IN 1 MULTI TOOL,2,12,1423,45,782.65,1280.7,0,175,1,1
2,"1,2,3",1,293,1-84-519,1-84-519,1-84-519,695,12 IN 1 MULTI TOOL,2,12,1295,45,712.25,1165.5,0,390,1,1
2,"1,2,3",1,293,STHT84509,STHT84509,STHT84509,695,"Combination Plier 6"" Single colour",2,12,295,45,162.25,265.5,0,175,1,1
2,"1,2,3",1,293,STHT84510,STHT84510,STHT84510,695,"Combination Plier 7"" Single colour",2,12,309,45,169.95,278.1,0,175,1,1
2,"1,2,3",1,293,70-461,70-461,70-461,695,"8"" COMBINATION PLIER",2,12,343,45,188.65,308.7,0,175,1,1
2,"1,2,3",1,293,70-482,70-482,70-482,695,"8"" COMBINATION PLIER, BI MATERIAL",2,12,349,45,191.95,314.1,0,175,1,1
2,"1,2,3",1,293,STHT0-74456,STHT0-74456,STHT0-74456,695,150MM COMBINATION PLIER D,2,12,704,45,387.2,633.6,0,175,1,1
2,"1,2,3",1,293,STHT0-74454,STHT0-74454,STHT0-74454,695,180MM COMBINATION PLIER D,2,12,820,45,451,738,0,175,1,1
2,"1,2,3",1,293,STHT0-74367,STHT0-74367,STHT0-74367,695,200MM COMBINATION PLIER C,2,12,906,45,498.3,815.4,0,175,1,1
2,"1,2,3",1,293,70-462,70-462,70-462,736,"6"" LONG NOSE PLIER",2,12,284,45,156.2,255.6,0,175,1,1
2,"1,2,3",1,293,70-483,70-483,70-483,736,"6"" LONG NOSE PLIER BIMATERIAL",2,12,304,45,167.2,273.6,0,175,1,1
2,"1,2,3",1,293,84-101,84-101,84-101,736,"6"" BASIC LONG NOSE PLIER ",2,12,304,45,167.2,273.6,0,175,1,1
2,"1,2,3",1,293,84-102,84-102,84-102,736,"8"" BASIC LONG NOSE PLIER ",2,12,325,45,178.75,292.5,0,175,1,1
2,"1,2,3",1,293,STHT0-74363,STHT0-74363,STHT0-74363,746,150MM LONGNOSE PLIER,2,12,618,45,339.9,556.2,0,175,1,1
2,"1,2,3",1,293,STHT0-74364,STHT0-74364,STHT0-74364,746,200MM LONGNOSE PLIER,2,12,753,45,414.15,677.7,0,175,1,1
2,"1,2,3",1,293,STHT84511,STHT84511,STHT84511,683,"Bent Nose Plier 6"" Single colour",2,12,279,45,153.45,251.1,0,175,1,1
2,"1,2,3",1,293,STHT84512,STHT84512,STHT84512,683,"Bent Nose Plier 8"" Single colour",2,12,359,45,197.45,323.1,0,175,1,1
2,"1,2,3",1,293,STHT84113-8,STHT84113-8,STHT84113-8,733,"BASIC LINESMAN PLIERS 8"" LENGTH",2,12,658,45,361.9,592.2,0,175,1,1
2,"1,2,3",1,293,STHT84112-8,STHT84112-8,STHT84112-8,733,"BASIC LINESMAN PLIERS 7"" LENGTH",2,12,585,45,321.75,526.5,0,175,1,1
2,"1,2,3",1,293,FMHT0-75468,FMHT0-75468,FMHT0-75468,702,FM MULTIUSE 5-IN-1 DIAG C,2,12,2112,45,1161.6,1900.8,0,175,1,1
2,"1,2,3",1,293,STHT84513,STHT84513,STHT84513,702,"Side Cutting Plier 6"" Single colour",2,12,285,45,156.75,256.5,0,175,1,1
2,"1,2,3",1,293,STHT84514,STHT84514,STHT84514,702,"Side Cutting Plier 8"" Single colour",2,12,356,45,195.8,320.4,0,175,1,1
2,"1,2,3",1,293,84-105,84-105,84-105,702,"BASIC CUTTING PLIER 6"" LENGTH",2,12,447,45,245.85,402.3,0,175,1,1
2,"1,2,3",1,293,84-108,84-108,84-108,702,"BASIC CUTTING PLIER 7"" LENGTH",2,12,485,45,266.75,436.5,0,175,1,1
2,"1,2,3",1,293,STHT0-74362,STHT0-74362,STHT0-74362,702,150MM DIAGONAL CUTTING PLIER,2,12,622,45,342.1,559.8,0,175,1,1
2,"1,2,3",1,293,STHT0-74455,STHT0-74455,STHT0-74455,702,180MM DIAGONAL CUTTING PLIER,2,12,730,45,401.5,657,0,175,1,1
2,"1,2,3",1,293,STHT0-75067,STHT0-75067,STHT0-75067,702,150MM END CUTTING PLIER,2,12,764,45,420.2,687.6,0,175,1,1
2,"1,2,3",1,293,84-134-1-23,84-134-1-23,84-134-1-23,745,"PLASTIC NIPPER, PLIER 127MM-5""",2,12,881,45,484.55,792.9,0,175,1,1
2,"1,2,3",1,293,84-135-1-23,84-135-1-23,84-135-1-23,745,"PLASTIC NIPPER, 152MM-6""",2,12,955,45,525.25,859.5,0,175,1,1
2,"1,2,3",1,293,STHT84401,STHT84401,STHT84401,767, 6IN SLIP JOINT PLIER,2,12,258,45,141.9,232.2,0,175,1,1
2,"1,2,3",1,293,2-84-179,2-84-179,2-84-179,787,TOWER PINCER 200MM,2,12,446,45,245.3,401.4,0,175,1,1
2,"1,2,3",1,293,84-282,84-282,84-282,787,TOWER PINCER 250MM,2,12,519,45,285.45,467.1,0,170,1,1
2,"1,2,3",1,293,2-84-183,2-84-183,2-84-183,690,CARPENTER PINCER 180MM,2,12,413,45,227.15,371.7,0,175,1,1
2,"1,2,3",1,293,STHT0-75044,STHT0-75044,STHT0-75044,760,REVOLVING HOLE PUNCH PLIER,2,12,1603,45,881.65,1442.7,0,175,1,1
2,"1,2,3",1,293,BDHT81570,BDHT81570,BDHT81570,750,HALF-OPEN CAULKING GUN,2,33,417,45,229.35,375.3,0,420,1,1
2,"1,2,3",1,293,84-096-23,84-096-23,84-096-23,740,"MINIATURE  BASIC NEEDLE NOSE 5"" PLIER",2,12,265,45,145.75,238.5,0,175,1,1
2,"1,2,3",1,293,STHT84119-8,STHT84119-8,STHT84119-8,740,"MINIATURE BASIC LONG NOSE PLIER 5""",2,12,265,45,145.75,238.5,0,175,1,1
2,"1,2,3",1,293,STHT84122-8,STHT84122-8,STHT84122-8,740,"MINIATURE BASIC FLAT NOSE PLIER 4""",2,12,265,45,145.75,238.5,0,175,1,1
2,"1,2,3",1,293,STHT84124-8,STHT84124-8,STHT84124-8,740,"MINIATURE BASIC DIAGONAL CUTTING PLIER 4""",2,12,265,45,145.75,238.5,0,175,1,1
2,"1,2,3",1,293,STHT84125-8,STHT84125-8,STHT84125-8,740,"MINIATURE BASIC END NIPPER PLIER 4""",2,12,265,45,145.75,238.5,0,175,1,1
2,"1,2,3",1,293,STHT84126-8,STHT84126-8,STHT84126-8,740,"MINIATURE BASIC BENT NOSE PLIER 5""",2,12,265,45,145.75,238.5,0,175,1,1
2,"1,2,3",1,293,STHT0-75414,STHT0-75414,STHT0-75414,700,STANDARD CRIMPING PLIERS 220MM,2,12,577,45,317.35,519.3,0,175,1,1
2,"1,2,3",1,293,STHT84508,STHT84508,STHT84508,794,Wire Stripper,2,12,78,45,42.9,70.2,0,175,1,1
2,"1,2,3",1,293,84-214-22,84-214-22,84-214-22,794,"WIRE CUTTER, 130MM 5 1/4""",2,12,387,45,212.85,348.3,0,175,1,1
2,"1,2,3",1,293,84-840-8,84-840-8,84-840-8,700,HAND CRIMPING TOOL 0.75-6MM2,2,12,2887,45,1587.85,2598.3,0,175,1,1
2,"1,2,3",1,293,84-844-8ÿ,84-844-8ÿ,84-844-8ÿ,700,HAND CRIMPING TOOL 0.5-6MM2,2,12,3380,45,1859,3042,0,175,1,1
2,"1,2,3",1,293,84-475-22,84-475-22,84-475-22,794,"WIRE STRIPPER(CUTTER)-AWG12-22, 150MM-6",2,12,990,45,544.5,891,0,175,1,1
2,"1,2,3",1,293,FMHT0-96230,FMHT0-96230,FMHT0-96230,794,AUTOMATIC WIRE STRIPPER,2,12,1828,45,1005.4,1645.2,0,180,1,1
2,"1,2,3",1,293,71-668,71-668,71-668,793,"WATER PMP PLIER BOX JT,CRV STL,175MM-7""",2,12,396,45,217.8,356.4,0,175,1,1
